checkpoint,run,model,lr,in_channels,feature_dim,val_acc,val_acc_raw,val_acc_scaled,test_acc,test_acc_raw,test_acc_scaled,embedding_std,mean_pairwise_cosine,eval_seconds,checkpoint_name,task,encoder
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch001.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.882962962962963,0.8803703703703704,0.882962962962963,0.8892592592592593,0.8883333333333333,0.8892592592592593,0.015682261437177658,0.4879445731639862,199.3,epoch001,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch003.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.8935185185185185,0.8927777777777778,0.8935185185185185,0.9005555555555556,0.8987037037037037,0.9005555555555556,0.0158537570387125,0.4819798171520233,101.5,epoch003,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch005.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.9001851851851852,0.8981481481481481,0.9001851851851852,0.9070370370370371,0.9070370370370371,0.9064814814814814,0.015947772189974785,0.47697415947914124,101.5,epoch005,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch007.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.9072222222222223,0.9072222222222223,0.9072222222222223,0.9146296296296297,0.9137037037037037,0.9146296296296297,0.016002198681235313,0.46807560324668884,103.6,epoch007,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch009.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.9124074074074074,0.9124074074074074,0.9120370370370371,0.9181481481481482,0.9172222222222223,0.9181481481481482,0.015966001898050308,0.4709111750125885,98.0,epoch009,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch011.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.917037037037037,0.9157407407407407,0.917037037037037,0.9214814814814815,0.9214814814814815,0.9212962962962963,0.015985503792762756,0.46901100873947144,100.2,epoch011,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch013.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.919074074074074,0.9185185185185185,0.919074074074074,0.9251851851851852,0.9251851851851852,0.9246296296296296,0.01613781601190567,0.4637095630168915,100.6,epoch013,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch015.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.9212962962962963,0.92,0.9212962962962963,0.9277777777777778,0.9268518518518518,0.9277777777777778,0.01619039662182331,0.4582606256008148,99.4,epoch015,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch017.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.924074074074074,0.924074074074074,0.9231481481481482,0.9292592592592592,0.9292592592592592,0.9283333333333333,0.01618015579879284,0.4593602120876312,99.7,epoch017,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch019.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.9253703703703704,0.9253703703703704,0.9242592592592592,0.9301851851851852,0.9301851851851852,0.93,0.01622629538178444,0.45157304406166077,98.8,epoch019,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch021.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.927037037037037,0.927037037037037,0.927037037037037,0.9312962962962963,0.9307407407407408,0.9312962962962963,0.016266435384750366,0.4546295702457428,100.1,epoch021,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p0003/checkpoints/epoch023.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.9261111111111111,0.925,0.9261111111111111,0.9296296296296296,0.9294444444444444,0.9296296296296296,0.01625424437224865,0.46085673570632935,98.4,epoch023,byol,resnet50
outputs/byol_resnet50_lr0p0003/checkpoints/last.ckpt,byol_resnet50_lr0p0003,resnet50,0.0003,13,2048,0.9272222222222222,0.9262962962962963,0.9272222222222222,0.9309259259259259,0.9309259259259259,0.9309259259259259,0.01616755872964859,0.45902347564697266,99.0,last,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch001.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.8596296296296296,0.8555555555555555,0.8596296296296296,0.8590740740740741,0.8575925925925926,0.8590740740740741,0.016046326607465744,0.4298209547996521,183.1,epoch001,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch003.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.8664814814814815,0.8616666666666667,0.8664814814814815,0.8674074074074074,0.8653703703703703,0.8674074074074074,0.016338126733899117,0.4227679967880249,99.2,epoch003,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch005.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.8759259259259259,0.8738888888888889,0.8759259259259259,0.8775925925925926,0.8731481481481481,0.8775925925925926,0.016551529988646507,0.4117772877216339,98.6,epoch005,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch007.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.8837037037037037,0.8837037037037037,0.8825925925925926,0.8846296296296297,0.8846296296296297,0.8846296296296297,0.016522936522960663,0.408959299325943,99.1,epoch007,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch009.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.8896296296296297,0.8896296296296297,0.8892592592592593,0.8901851851851852,0.8890740740740741,0.8901851851851852,0.016413316130638123,0.4169999659061432,100.3,epoch009,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch011.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.8912962962962963,0.8905555555555555,0.8912962962962963,0.8962962962962963,0.8951851851851852,0.8962962962962963,0.016334572806954384,0.42589524388313293,99.0,epoch011,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch013.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.8972222222222223,0.894074074074074,0.8972222222222223,0.9009259259259259,0.8987037037037037,0.9009259259259259,0.01664542593061924,0.4102202355861664,96.1,epoch013,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch015.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.9024074074074074,0.9011111111111111,0.9024074074074074,0.9059259259259259,0.9016666666666666,0.9059259259259259,0.016702808439731598,0.40847891569137573,96.8,epoch015,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch017.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.9022222222222223,0.9022222222222223,0.9014814814814814,0.9064814814814814,0.9044444444444445,0.9064814814814814,0.016705282032489777,0.40377482771873474,100.7,epoch017,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch019.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.9085185185185185,0.9061111111111111,0.9085185185185185,0.9142592592592592,0.9125925925925926,0.9142592592592592,0.01662452518939972,0.40937814116477966,98.5,epoch019,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch021.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.912962962962963,0.9112962962962963,0.912962962962963,0.914074074074074,0.9114814814814814,0.914074074074074,0.016783535480499268,0.4100121557712555,99.8,epoch021,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p001/checkpoints/epoch023.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.912962962962963,0.9122222222222223,0.912962962962963,0.9162962962962963,0.914074074074074,0.9162962962962963,0.01687777414917946,0.3989354074001312,98.9,epoch023,byol,resnet50
outputs/byol_resnet50_lr0p001/checkpoints/last.ckpt,byol_resnet50_lr0p001,resnet50,0.001,13,2048,0.9309259259259259,0.9298148148148148,0.9309259259259259,0.9294444444444444,0.9294444444444444,0.9285185185185185,0.01628752425312996,0.42779985070228577,157.6,last,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p003/checkpoints/epoch001.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.8081481481481482,0.8057407407407408,0.8081481481481482,0.8148148148148148,0.8122222222222222,0.8148148148148148,0.014642459340393543,0.46682968735694885,99.1,epoch001,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p003/checkpoints/epoch005.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.8103703703703704,0.8072222222222222,0.8103703703703704,0.8122222222222222,0.8111111111111111,0.8122222222222222,0.014708282425999641,0.4673602879047394,101.6,epoch005,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p003/checkpoints/epoch007.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.8227777777777778,0.8227777777777778,0.8214814814814815,0.8294444444444444,0.8294444444444444,0.827037037037037,0.014380531385540962,0.47527578473091125,97.4,epoch007,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p003/checkpoints/epoch009.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.837037037037037,0.837037037037037,0.8362962962962963,0.8366666666666667,0.8366666666666667,0.8318518518518518,0.014305044896900654,0.47181999683380127,97.5,epoch009,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p003/checkpoints/epoch011.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.8457407407407408,0.8457407407407408,0.8437037037037037,0.8381481481481482,0.8381481481481482,0.8381481481481482,0.014321055263280869,0.4853702187538147,101.6,epoch011,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p003/checkpoints/epoch013.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.8427777777777777,0.8416666666666667,0.8427777777777777,0.8381481481481482,0.8381481481481482,0.8381481481481482,0.01477536465972662,0.465950608253479,97.1,epoch013,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_resnet50_lr0p003/checkpoints/epoch015.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.8501851851851852,0.8481481481481481,0.8501851851851852,0.8479629629629629,0.8451851851851852,0.8479629629629629,0.014827237464487553,0.4747788906097412,97.5,epoch015,byol,resnet50
outputs/byol_resnet50_lr0p003/checkpoints/last.ckpt,byol_resnet50_lr0p003,resnet50,0.003,13,2048,0.8946296296296297,0.8933333333333333,0.8946296296296297,0.894074074074074,0.8920370370370371,0.894074074074074,0.013081388548016548,0.573998212814331,160.5,last,byol,resnet50
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch001.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.8096296296296296,0.7992592592592592,0.8096296296296296,0.8088888888888889,0.7983333333333333,0.8088888888888889,0.046843331307172775,0.03940190002322197,91.8,epoch001,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch003.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.8318518518518518,0.8207407407407408,0.8318518518518518,0.8316666666666667,0.8151851851851852,0.8316666666666667,0.046607475727796555,0.055261898785829544,90.6,epoch003,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch005.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.85,0.8398148148148148,0.85,0.8496296296296296,0.8377777777777777,0.8496296296296296,0.045652374625205994,0.097323939204216,91.5,epoch005,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch007.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.8614814814814815,0.8555555555555555,0.8614814814814815,0.8679629629629629,0.8598148148148148,0.8679629629629629,0.04445826634764671,0.15144704282283783,89.0,epoch007,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch009.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.8746296296296296,0.8679629629629629,0.8746296296296296,0.8809259259259259,0.8729629629629629,0.8809259259259259,0.04289795830845833,0.2127995640039444,87.7,epoch009,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch011.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.8842592592592593,0.8794444444444445,0.8842592592592593,0.8881481481481481,0.8838888888888888,0.8881481481481481,0.04198925569653511,0.24965189397335052,90.6,epoch011,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch013.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.8916666666666667,0.885,0.8916666666666667,0.8955555555555555,0.8896296296296297,0.8955555555555555,0.040532078593969345,0.3073404133319855,91.5,epoch013,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch015.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.8987037037037037,0.8957407407407407,0.8987037037037037,0.9027777777777778,0.9003703703703704,0.9027777777777778,0.03940423205494881,0.3374232351779938,88.1,epoch015,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0001/checkpoints/epoch017.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.9009259259259259,0.8987037037037037,0.9009259259259259,0.9057407407407407,0.9042592592592592,0.9057407407407407,0.03878399357199669,0.36247047781944275,88.2,epoch017,byol,vit
outputs/byol_vit_small_lr0p0001/checkpoints/last.ckpt,byol_vit_small_lr0p0001,vit_small_patch16_224,0.0001,13,384,0.9262962962962963,0.9246296296296296,0.9262962962962963,0.924074074074074,0.9224074074074075,0.924074074074074,0.03384501114487648,0.5257365107536316,153.3,last,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch001.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.75,0.7266666666666667,0.75,0.7503703703703704,0.730925925925926,0.7503703703703704,0.04723132774233818,0.036969318985939026,92.3,epoch001,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch003.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.7735185185185185,0.7505555555555555,0.7735185185185185,0.7735185185185185,0.7566666666666667,0.7735185185185185,0.047066930681467056,0.03763189911842346,93.0,epoch003,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch005.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8075925925925926,0.7931481481481482,0.8075925925925926,0.8072222222222222,0.7931481481481482,0.8072222222222222,0.04672390595078468,0.044298797845840454,92.6,epoch005,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch007.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8216666666666667,0.8118518518518518,0.8216666666666667,0.8225925925925925,0.8122222222222222,0.8225925925925925,0.04674980416893959,0.048368871212005615,87.9,epoch007,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch009.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8405555555555555,0.8324074074074074,0.8405555555555555,0.8392592592592593,0.8292592592592593,0.8392592592592593,0.04665667191147804,0.06182922422885895,90.2,epoch009,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch011.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8498148148148148,0.8427777777777777,0.8498148148148148,0.8551851851851852,0.8433333333333334,0.8551851851851852,0.04618111252784729,0.08690009266138077,90.2,epoch011,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch013.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8598148148148148,0.857037037037037,0.8598148148148148,0.8625925925925926,0.8574074074074074,0.8625925925925926,0.04506799578666687,0.1329355090856552,89.6,epoch013,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch015.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8688888888888889,0.8659259259259259,0.8688888888888889,0.8701851851851852,0.8674074074074074,0.8701851851851852,0.043664995580911636,0.1842273473739624,88.1,epoch015,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p0003/checkpoints/epoch017.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8711111111111111,0.8705555555555555,0.8711111111111111,0.8788888888888889,0.8740740740740741,0.8788888888888889,0.04272766783833504,0.2208871692419052,87.4,epoch017,byol,vit
outputs/byol_vit_small_lr0p0003/checkpoints/last.ckpt,byol_vit_small_lr0p0003,vit_small_patch16_224,0.0003,13,384,0.8814814814814815,0.8812962962962962,0.8814814814814815,0.8837037037037037,0.8837037037037037,0.8833333333333333,0.03996871039271355,0.3257943093776703,150.0,last,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p001/checkpoints/epoch001.ckpt,byol_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.6612962962962963,0.6151851851851852,0.6612962962962963,0.6581481481481481,0.612037037037037,0.6581481481481481,0.04620097950100899,0.040735628455877304,91.6,epoch001,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p001/checkpoints/epoch003.ckpt,byol_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.6648148148148149,0.615,0.6648148148148149,0.6753703703703704,0.6144444444444445,0.6753703703703704,0.046065803617239,0.04817512258887291,88.9,epoch003,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p001/checkpoints/epoch005.ckpt,byol_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.6781481481481482,0.6196296296296296,0.6781481481481482,0.6768518518518518,0.6290740740740741,0.6768518518518518,0.046176861971616745,0.0353391170501709,89.6,epoch005,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p001/checkpoints/epoch007.ckpt,byol_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.6898148148148148,0.6340740740740741,0.6898148148148148,0.6881481481481482,0.6370370370370371,0.6881481481481482,0.04543108865618706,0.052868109196424484,90.3,epoch007,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p001/checkpoints/epoch009.ckpt,byol_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.6994444444444444,0.6551851851851852,0.6994444444444444,0.7037037037037037,0.6503703703703704,0.7037037037037037,0.045397985726594925,0.05215959995985031,88.5,epoch009,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p001/checkpoints/epoch011.ckpt,byol_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.7137037037037037,0.6651851851851852,0.7137037037037037,0.7194444444444444,0.6625925925925926,0.7194444444444444,0.044843826442956924,0.056488316506147385,87.9,epoch011,byol,vit
outputs/byol_vit_small_lr0p001/checkpoints/last.ckpt,byol_vit_small_lr0p001,vit_small_patch16_224,0.001,13,384,0.817037037037037,0.805,0.817037037037037,0.8146296296296296,0.8081481481481482,0.8146296296296296,0.03070814162492752,0.5600104331970215,149.8,last,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p003/checkpoints/epoch001.ckpt,byol_vit_small_lr0p003,vit_small_patch16_224,0.003,13,384,0.6351851851851852,0.6038888888888889,0.6351851851851852,0.6403703703703704,0.6114814814814815,0.6403703703703704,0.03762993589043617,0.37046587467193604,90.7,epoch001,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p003/checkpoints/epoch003.ckpt,byol_vit_small_lr0p003,vit_small_patch16_224,0.003,13,384,0.6344444444444445,0.6116666666666667,0.6344444444444445,0.6264814814814815,0.6046296296296296,0.6264814814814815,0.025438180193305016,0.7021653652191162,90.1,epoch003,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p003/checkpoints/epoch005.ckpt,byol_vit_small_lr0p003,vit_small_patch16_224,0.003,13,384,0.667962962962963,0.6294444444444445,0.667962962962963,0.6724074074074075,0.6312962962962962,0.6724074074074075,0.01824977993965149,0.8460610508918762,90.2,epoch005,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p003/checkpoints/epoch007.ckpt,byol_vit_small_lr0p003,vit_small_patch16_224,0.003,13,384,0.6983333333333334,0.6707407407407407,0.6983333333333334,0.6940740740740741,0.6612962962962963,0.6940740740740741,0.01621108502149582,0.8785799145698547,90.7,epoch007,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p003/checkpoints/epoch009.ckpt,byol_vit_small_lr0p003,vit_small_patch16_224,0.003,13,384,0.7094444444444444,0.6812962962962963,0.7094444444444444,0.7179629629629629,0.6874074074074074,0.7179629629629629,0.013418816961348057,0.9191526770591736,89.1,epoch009,byol,vit
/home/davrob/code/torchgeo/experiments/eurosat_benchmarking/outputs/byol_vit_small_lr0p003/checkpoints/epoch011.ckpt,byol_vit_small_lr0p003,vit_small_patch16_224,0.003,13,384,0.7201851851851852,0.695,0.7201851851851852,0.7174074074074074,0.6909259259259259,0.7174074074074074,0.01224846113473177,0.9319592118263245,88.2,epoch011,byol,vit
